id,weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_TOTAL_STR_att,B_avg_opp_TOTAL_STR_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_DISTANCE_att,B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_SIG_STR_att,R_avg_opp_SIG_STR_att,R_avg_TOTAL_STR_att,R_avg_opp_TOTAL_STR_att,R_avg_BODY_att,R_avg_opp_BODY_att,R_avg_DISTANCE_att,R_avg_opp_DISTANCE_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
598.0,8,85.4778862,107.75,90.25,108.0,46.0,9.6875,3.0,99.0,0.0,193.04,205.0,123.8035431,141.5,130.125,166.5007248,10.59765625,17.25,126.2421875,100.75,0.0,182.88,193.04,205.0,1,0
599.0,5,63.54882813,69.0,65.5,78.25,55.0,6.875,4.6015625,59.25,0.0,180.34,155.0,153.0,129.5,156.5,173.2226563,18.26660156,22.3125,85.5,122.6523438,0.0,172.72,175.26,155.0,1,0
600.0,6,56.0,98.0,69.0,195.0,66.0,12.0,10.0,64.0,0.0,185.42,170.0,38.0,45.0,39.0,51.0,5.0,3.0,32.0,30.0,0.0,180.34,187.96,185.0,1,0
601.0,8,52.45507813,88.81640625,73.96679688,170.1933594,56.00585938,17.68945313,16.27148438,47.09960938,2.0,182.88,205.0,61.0,75.0,61.0,75.0,6.0,8.0,60.0,73.0,0.0,185.42,187.96,205.0,1,0
602.0,5,133.5,101.0,173.5,136.0,88.25,6.75,4.5,77.5,0.0,172.72,145.0,127.5,116.5,146.5,132.25,21.0,15.75,107.5,88.75,1.0,180.34,185.42,155.0,1,0
603.0,7,74.265625,70.09375,89.9453125,76.5859375,62.109375,5.140625,4.3125,63.0703125,1.0,182.88,185.0,100.296875,58.078125,135.4375,63.234375,25.125,9.109375,82.65625,43.046875,2.0,185.42,190.5,185.0,1,0
604.0,2,34.25,53.25,39.25,75.25,47.5,3.5,2.25,39.0,0.0,160.02,125.0,23.5625,35.6875,49.3125,44.25,5.75,7.75,17.5,20.9375,0.0,167.64,172.72,125.0,0,0
605.0,9,48.0625,66.8125,60.5,103.4375,42.5625,15.75,12.1875,23.25,3.0,190.5,230.0,83.5,57.0,96.0,62.5,2.5,4.0,53.0,47.0,1.0,193.04,195.58,231.0,1,0
606.0,7,17.13476563,35.20117188,30.30273438,41.7421875,33.42382813,1.1015625,1.005859375,17.06445313,0.0,172.72,170.0,77.0,98.0,99.0,101.0,6.0,32.0,70.0,78.0,0.0,175.26,180.34,185.0,1,0
607.0,4,7.0,10.0,10.0,28.0,8.0,1.0,1.0,3.0,0.0,177.8,145.0,81.0,56.875,83.13220215,63.234375,14.125,3.71875,54.9375,54.64013672,0.0,175.26,180.34,145.0,1,0
608.0,8,31.0,89.0,44.0,153.0,53.0,27.0,26.0,22.0,0.0,180.34,205.0,24.0,48.0,38.0,68.0,1.0,5.0,20.0,17.0,0.0,177.8,198.12,205.0,1,0
609.0,3,41.0,41.5,39.25,102.75,31.0,6.59375,6.75,34.1875,0.0,167.64,125.0,74.0,116.0,102.0,228.0,3.0,3.0,59.0,75.0,0.0,165.1,180.34,125.0,1,0
610.0,6,94.75,69.0,134.5,91.0,50.375,14.0,11.0,53.125,0.0,175.26,170.0,21.3515625,28.9140625,22.9296875,30.640625,5.78125,3.0859375,19.4765625,22.515625,0.0,185.42,193.04,170.0,1,0
611.0,5,58.0,65.0,58.0,74.0,55.0,9.0,8.0,57.0,0.0,182.88,155.0,64.4140625,49.2890625,79.7734375,62.9453125,10.0,5.8515625,47.5859375,34.765625,2.0,182.88,180.34,155.0,1,0
612.0,7,44.4074707,19.65478516,58.85595703,24.14697266,17.75805664,1.042724609,0.773681641,17.25097656,4.0,187.96,185.0,68.78839111,56.82232666,101.9785156,63.20678711,2.600158691,6.622009277,39.20092773,47.46697998,4.0,187.96,190.5,170.0,1,0
613.0,5,98.75,83.3125,116.6875,88.140625,63.265625,10.59375,5.5625,74.71875,1.0,175.26,155.0,124.0,91.109375,138.328125,103.875,21.359375,8.1875,116.046875,81.078125,2.0,177.8,185.42,155.0,1,0
614.0,8,37.90625,19.9375,48.375,22.75,16.671875,1.140625,0.453125,18.1875,2.0,193.04,205.0,65.5625,49.5625,74.5625,59.3125,9.5,10.75,45.5,35.9375,3.0,185.42,193.04,205.0,1,0
615.0,4,63.54882813,71.06835938,68.06445313,79.8046875,57.625,9.654296875,6.42578125,64.90234375,2.0,167.64,145.0,78.46875,66.5,105.171875,72.34375,8.984375,7.171875,62.609375,62.9375,1.0,167.64,175.26,135.0,1,0
616.0,2,88.0625,63.84375,101.34375,67.265625,52.453125,7.21875,3.40625,58.421875,0.0,167.64,125.0,55.5,56.0,110.75,68.75,5.75,9.75,41.75,39.25,0.0,177.8,175.26,125.0,1,0
617.0,6,42.0,43.0,42.0,52.0,25.0,13.0,9.0,26.0,1.0,190.5,185.0,76.6875,87.25,95.5,108.0625,15.9375,10.9375,60.8125,66.8125,0.0,185.42,190.5,170.0,1,0
618.0,7,96.0625,108.375,136.78125,122.34375,96.4375,8.5625,7.25,100.28125,1.0,182.88,185.0,50.43840408,59.1733017,55.6710701,63.11131477,4.713464737,5.567619324,42.44751358,52.65784645,6.0,182.88,190.5,205.0,1,0
619.0,1,131.90625,112.015625,177.5625,121.78125,86.890625,20.890625,16.296875,94.453125,0.0,154.94,115.0,225.5756836,166.0048828,291.3291016,172.3466797,48.27441406,24.30224609,129.9130859,135.3012695,1.0,154.94,157.48,115.0,0,0
620.0,3,160.25,137.0,203.0,165.0,112.75,17.25,12.75,94.0,0.0,172.72,125.0,205.25,212.0,249.0,229.0,12.75,25.25,181.25,192.0,0.0,175.26,172.72,135.0,0,0
621.0,2,85.0,109.0,189.0,116.0,59.0,15.0,9.0,98.0,0.0,170.18,125.0,72.5,31.375,75.13085938,61.91796875,2.0,13.0,42.0,41.0,0.0,170.18,172.72,125.0,1,0
622.0,4,72.5,51.5,122.0,78.5,32.0,4.0,2.5,37.5,0.0,167.64,135.0,35.5,145.0,47.0,196.5,6.0,20.0,26.0,53.5,0.0,180.34,187.96,145.0,1,0
623.0,6,120.0,85.0,158.0,112.0,73.0,7.0,2.0,77.0,0.0,190.5,170.0,59.0,93.5,66.0,106.0,7.0,20.0,50.5,80.5,0.0,182.88,182.88,170.0,1,0
624.0,3,71.0,106.0,82.0,112.0,90.0,10.0,2.0,102.0,0.0,175.26,135.0,25.0,29.5,34.5,41.625,3.25,8.75,17.375,13.0,0.0,162.56,162.56,125.0,0,0
625.0,7,38.67578125,49.80078125,68.57617188,59.70898438,29.47851563,8.6953125,3.61328125,44.375,0.0,185.42,185.0,121.1875,52.3125,160.75,66.9375,44.5,12.4375,104.625,36.1875,2.0,185.42,190.5,185.0,1,0
626.0,6,19.265625,36.0,33.0,43.05742836,23.0,9.0,7.0,28.5,0.0,177.8,170.0,121.0,95.0,121.0,95.0,7.0,24.0,119.0,92.0,0.0,185.42,187.96,170.0,1,0
627.0,5,137.5,221.0,155.5,225.0,211.5,7.5,2.5,218.0,0.0,175.26,155.0,66.5,30.5,94.5,53.0,13.0,3.5,43.0,26.5,0.0,175.26,180.34,155.0,1,0
628.0,2,77.125,105.25,77.75,105.75,79.0,9.25,2.75,102.375,2.0,170.18,125.0,50.953125,52.453125,60.125,55.34375,4.640625,1.0,48.953125,47.125,0.0,172.72,177.8,125.0,1,0
629.0,5,102.5791016,94.47070313,113.5200195,101.1635742,61.26757813,16.04101563,12.33154297,82.26904297,4.0,180.34,155.0,97.24794388,117.5162439,99.36531734,143.352354,18.9787178,10.17130756,92.66927719,89.27854156,7.0,180.34,190.5,145.0,1,0
630.0,7,81.0,44.0,124.0,55.5,33.0,5.5,2.0,37.5,0.0,180.34,185.0,58.89404297,95.87371826,67.09594727,108.5857544,9.654968262,19.8260498,51.4118042,83.94677734,6.0,185.42,195.58,185.0,1,0
631.0,8,21.125,23.3125,26.1875,30.5625,19.875,2.875,2.3125,13.625,1.0,190.5,205.0,70.09223175,82.87262726,75.27594757,91.36856842,7.543029785,3.314788818,65.94329834,77.18724823,7.0,185.42,193.04,205.0,1,0
632.0,6,11.0,9.0,11.0,22.0,8.0,0.0,0.0,7.0,0.0,182.88,170.0,91.90625,127.1835938,96.98046875,173.2226563,6.0546875,31.30078125,81.0625,76.87890625,2.0,177.8,180.34,170.0,1,0
633.0,2,33.85546875,23.01171875,75.99804688,31.43554688,19.23242188,2.544921875,2.02734375,17.55273438,0.0,170.18,125.0,80.0625,96.375,93.09375,110.65625,11.84375,9.84375,54.9375,79.28125,3.0,165.1,172.72,125.0,1,0
634.0,2,120.5,108.5,163.625,121.875,90.375,15.5,10.0,94.5,0.0,162.56,135.0,139.5808105,98.95410156,208.3417969,138.5070801,34.20483398,24.39672852,101.8203125,82.32299805,1.0,160.02,167.64,125.0,1,0
635.0,8,35.359375,51.0390625,37.75,63.21875,36.9296875,7.4375,6.5390625,28.7109375,4.0,193.04,205.0,128.1844635,134.7452545,138.5518951,151.7371368,14.08605957,6.629577637,119.8865967,123.3744965,7.0,185.42,193.04,205.0,1,0
636.0,3,136.0,125.0,147.0,128.0,110.5,9.0,3.0,114.5,1.0,170.18,135.0,173.25,164.0,175.875,169.1875,20.75,25.5625,166.9375,155.1875,1.0,170.18,172.72,145.0,1,0
637.0,3,16.5,30.0,24.0,36.0,26.0,1.5,0.5,24.5,0.0,177.8,145.0,187.0,198.0,188.0,252.0,31.0,21.0,180.0,186.0,0.0,177.8,185.42,135.0,1,0
638.0,8,34.34375,16.5625,50.15625,24.875,12.90625,2.3125,1.375,11.65625,1.0,198.12,205.0,77.0,44.0,79.0,74.0,14.0,9.0,57.0,26.0,0.0,185.42,200.66,205.0,1,0
639.0,6,46.5,64.0,83.75,127.5,44.25,10.25,8.5,38.5,1.0,177.8,170.0,161.2392578,133.8187256,204.7910156,162.5766602,25.04394531,26.52026367,127.5112305,107.616333,1.0,180.34,172.72,170.0,1,0
640.0,4,51.25,38.25,75.5,102.75,28.75,8.5,8.0,23.0,0.0,170.18,145.0,153.0,122.0,185.0,144.0,12.0,11.0,140.0,110.0,0.0,175.26,177.8,145.0,1,0
641.0,4,42.0,38.0,61.0,113.0,35.0,2.0,2.0,12.0,0.0,177.8,145.0,78.5,80.75,99.25,87.0,8.25,10.75,65.75,63.5,0.0,175.26,180.34,145.0,1,0
642.0,8,117.4990234,129.0478516,132.9052734,156.6875,119.4433594,7.662109375,5.044921875,106.5683594,2.0,187.96,205.0,37.25,25.09375,43.15625,27.25,5.03125,3.5625,30.28125,17.96875,1.0,190.5,195.58,205.0,1,0
643.0,5,59.625,41.125,91.140625,71.921875,33.453125,6.484375,6.03125,17.09375,1.0,170.18,155.0,73.81445313,68.40234375,126.2890625,110.8847656,15.58984375,12.01171875,41.69726563,44.22851563,2.0,170.18,172.72,155.0,1,0
644.0,4,41.125,56.65625,67.5,71.96875,44.375,11.71875,7.84375,38.875,1.0,180.34,145.0,35.515625,36.09375,38.40625,45.65625,2.9375,6.4140625,33.3046875,32.3671875,2.0,177.8,185.42,145.0,1,0
645.0,3,24.0,5.5,26.5,5.5,4.0,0.0,0.0,5.0,1.0,172.72,135.0,100.5,88.75,101.25,90.25,13.0,5.25,89.25,84.75,2.0,170.18,177.8,145.0,1,0
646.0,8,53.5625,76.75,56.9375,88.25,68.1875,1.1875,0.875,46.625,0.0,187.96,205.0,43.28930664,75.05004883,51.86523438,140.3962402,9.321044922,9.331054688,29.07788086,25.64160156,4.0,190.5,198.12,230.0,1,0
647.0,5,79.875,98.25,99.125,122.125,80.625,11.625,6.75,80.875,0.0,172.72,155.0,57.00952148,61.58178711,72.64282227,78.16064453,8.459960938,5.748046875,45.69360352,54.64013672,3.0,175.26,185.42,155.0,1,0
648.0,9,66.96875,113.0,89.0,141.0,82.0,7.0,3.7421875,109.0,0.0,190.5,265.0,32.0,49.75,49.25,73.0,6.25,20.125,17.875,19.25,2.0,182.88,187.96,247.0,1,0
649.0,7,49.1875,58.0625,57.875,107.0625,52.4375,4.75,4.5,48.8125,2.0,182.88,185.0,75.625,82.5,97.5,98.5,12.25,3.375,44.625,52.625,2.0,182.88,185.42,170.0,1,0
650.0,3,125.0,79.5,136.0,92.5,59.5,12.0,3.5,75.5,0.0,172.72,145.0,72.5,59.5,93.0,83.0,20.5,5.5,62.5,46.5,0.0,180.34,170.18,135.0,1,0
651.0,8,55.0,40.0,94.75,74.25,32.75,4.25,3.25,20.5,1.0,185.42,205.0,56.5,29.0,57.5,45.0,8.5,9.0,40.0,15.5,0.0,185.42,200.66,205.0,1,0
652.0,5,142.0,122.0,155.0,125.0,106.0,13.0,6.0,120.0,0.0,175.26,170.0,99.5,95.5,102.5,115.5,21.5,10.5,87.5,81.0,0.0,177.8,177.8,170.0,1,0
653.0,2,100.625,112.65625,123.75,172.34375,92.0625,10.875,5.0,97.46875,0.0,167.64,125.0,119.0,116.0,155.5,126.5,30.0,17.0,79.0,110.0,0.0,162.56,162.56,135.0,1,0
654.0,5,67.25,60.03125,77.0,69.75,48.32507324,3.5,3.0,46.3125,0.0,177.8,155.0,61.25,60.75,63.5,64.5,12.0,14.5,54.0,46.75,1.0,180.34,187.96,155.0,1,0
655.0,9,33.53540039,57.6105957,53.47143555,122.4619141,52.75976563,2.627197266,2.080322266,23.96850586,6.0,177.8,265.0,28.75585938,49.8046875,32.44140625,53.2734375,9.162109375,5.27734375,19.99414063,35.57226563,4.0,193.04,203.2,265.0,1,0
656.0,5,111.5625,110.125,115.0,115.3125,84.0625,15.9375,6.0,105.4375,0.0,177.8,155.0,180.7243045,221.5770007,183.2564141,225.7105859,22.09312356,18.84872031,178.7053872,209.1616867,4.0,172.72,175.26,155.0,1,0
657.0,3,71.0,110.0,81.0,122.0,89.0,19.0,12.0,56.0,0.0,170.18,135.0,118.0,90.0,147.0,98.0,36.0,12.0,109.0,79.0,0.0,162.56,165.1,125.0,1,0
658.0,6,37.8125,100.09375,48.46875,112.3125,65.8125,22.09375,17.46875,84.46875,0.0,180.34,170.0,45.51547813,47.7078104,96.609622,64.6875906,2.062625885,5.400523186,22.17586327,45.42862988,1.0,185.42,182.88,170.0,1,0
659.0,3,87.4375,72.125,105.5,104.4375,57.6875,6.5625,4.1875,54.25,1.0,170.18,135.0,75.625,59.125,93.0,71.875,18.75,6.0,52.125,48.625,2.0,172.72,172.72,135.0,1,0
660.0,8,12.0,17.625,14.0,18.75,13.875,3.75,3.25,4.375,0.0,180.34,205.0,64.66796875,44.28515625,103.015625,67.66015625,13.13671875,2.02734375,48.78515625,30.66796875,0.0,190.5,193.04,205.0,1,0
661.0,1,163.0,187.0,203.0,206.5,132.0,26.5,17.5,165.5,0.0,165.1,125.0,154.0,177.5,157.0,179.25,9.75,24.0,149.5,168.0,0.0,152.4,152.4,115.0,0,0
662.0,3,67.21875,64.18945313,75.0,71.25,55.0,5.5,4.5,44.0,0.0,175.26,135.0,214.0,209.0,258.0,237.0,20.0,20.0,158.0,164.0,0.0,165.1,167.64,135.0,0,0
663.0,7,85.5,88.0,99.5,108.0,68.0,16.5,12.0,53.5,0.0,182.88,185.0,167.921875,172.6875,187.59375,180.859375,19.796875,18.203125,156.1875,147.734375,0.0,185.42,187.96,185.0,1,0
664.0,7,79.984375,53.9296875,92.0,69.4375,41.2890625,9.4453125,8.0390625,46.71875,3.0,190.5,205.0,83.8125,137.6289063,123.3398438,153.2382813,12.22265625,33.625,69.37890625,122.6367188,6.0,182.88,185.42,185.0,1,0
665.0,3,100.5,98.875,110.75,103.5625,70.3125,11.5,5.625,92.75,0.0,172.72,135.0,105.5,73.0,165.5,75.0,12.0,11.5,84.5,70.0,0.0,167.64,175.26,140.0,1,0
666.0,8,62.0,68.7850647,78.0,72.13476563,52.125,4.5,2.0,47.0,0.0,185.42,205.0,89.25,111.7949219,102.0,143.352354,14.08605957,4.0,80.74944878,86.0,0.0,190.5,195.58,205.0,1,0
667.0,5,125.25,100.75,128.25,104.5,76.0,14.5,5.75,92.25,0.0,190.5,155.0,74.0,22.5,118.0,30.5,4.5,1.5,40.5,19.5,0.0,180.34,185.42,170.0,1,0
668.0,8,70.0,73.75,99.25,76.0,57.75,10.5,4.75,69.75,1.0,190.5,205.0,88.53125,39.8515625,113.5234375,49.6171875,20.203125,4.125,65.40625,29.7578125,3.0,190.5,195.58,205.0,1,0
669.0,4,97.5,121.75,110.25,132.25,82.5,20.0,12.75,100.25,0.0,182.88,145.0,148.0,133.0,156.5,140.5,16.0,15.5,133.0,105.5,1.0,172.72,182.88,145.0,1,0
670.0,5,123.8125,89.1875,149.8125,105.625,69.75,9.375,4.9375,86.0625,0.0,190.5,155.0,90.0859375,91.8125,95.28125,95.40625,11.828125,24.25,81.0625,87.1171875,0.0,177.8,182.88,155.0,1,0
671.0,5,88.1328125,77.984375,113.140625,129.4609375,61.7890625,12.015625,8.8125,47.5390625,0.0,180.34,170.0,64.078125,63.3671875,83.8359375,89.0,5.8203125,2.84375,43.9921875,52.8359375,1.0,172.72,177.8,155.0,1,0
672.0,5,97.25,107.75,133.75,134.25,66.25,24.25,12.75,98.75,0.0,175.26,155.0,169.0,180.5,173.5,189.125,25.625,22.75,150.75,162.75,1.0,175.26,180.34,155.0,1,0
673.0,5,65.0,66.22753906,72.125,66.0625,50.375,10.0,6.5,47.51205778,0.0,177.8,155.0,22.5625,12.12109375,39.30859375,21.55078125,2.90625,1.1953125,14.38671875,9.23046875,0.0,175.26,180.34,155.0,1,0
674.0,7,20.0,14.0,24.0,18.5,12.0,0.5,0.5,13.5,0.0,185.42,185.0,44.67773438,33.6875,48.984375,39.8125,7.740234375,1.83984375,34.61328125,28.1953125,5.0,187.96,193.04,205.0,1,0
675.0,1,113.5,85.5,154.5,128.5,54.0,18.0,10.5,66.5,0.0,160.02,115.0,72.0,90.0,73.0,180.0,14.0,10.0,58.0,45.0,0.0,165.1,165.1,115.0,0,0
676.0,8,58.46289063,79.73046875,66.58789063,102.9931641,58.63574219,11.62109375,8.075195313,60.81738281,4.0,182.88,205.0,107.0625,140.96875,130.125,150.53125,5.96875,12.0625,85.5,121.9375,3.0,185.42,185.42,205.0,1,0
677.0,7,109.234375,54.953125,241.546875,72.5625,50.78125,3.640625,2.640625,48.875,0.0,185.42,205.0,83.45507813,47.57324219,86.91992188,50.32226563,7.623046875,2.828125,70.984375,43.87402344,7.0,187.96,195.58,185.0,1,0
678.0,5,67.125,70.44824219,94.53125,82.5,39.5625,15.0,10.5,49.0,0.0,172.72,155.0,56.625,67.5,96.5,129.75,7.75,10.0,28.625,32.75,1.0,175.26,180.34,145.0,1,0
679.0,6,50.5,50.125,53.0625,50.875,35.0625,9.3125,5.375,46.3125,4.0,177.8,170.0,74.73046875,63.609375,78.1953125,66.36328125,3.39453125,8.4375,68.890625,62.82421875,4.0,182.88,185.42,170.0,1,0
680.0,7,155.0,96.0,198.0,198.0,91.0,3.0,2.0,89.0,0.0,177.8,185.0,22.25,27.0,34.5,28.25,1.0,1.5,14.25,17.0,0.0,177.8,185.42,185.0,1,0
681.0,5,46.0,49.0,61.25,57.0,41.5,4.0,2.25,44.0,1.0,177.8,155.0,94.125,66.25,128.25,94.0,16.0625,6.375,76.375,52.375,0.0,167.64,172.72,145.0,1,0
682.0,8,161.75,61.859375,167.75,64.796875,46.390625,5.609375,2.53125,55.453125,3.0,195.58,205.0,110.2226563,100.7851563,176.2851563,125.7070313,9.03125,20.171875,66.96875,70.87109375,5.0,185.42,193.04,205.0,1,0
683.0,8,17.0,25.0,45.0,90.0,16.5,4.0,3.0,12.5,0.0,185.42,205.0,14.0,29.0,21.0,76.0,4.0,4.0,13.0,11.0,0.0,185.42,190.5,205.0,1,0
684.0,6,149.0,100.0,151.0,103.0,91.0,6.0,6.0,91.0,0.0,185.42,170.0,115.8203125,195.5742188,126.5854492,207.0629883,13.61230469,23.79003906,102.965332,181.9941406,1.0,172.72,185.42,155.0,1,0
685.0,7,120.0,95.0,148.0,132.0,69.0,8.0,7.0,83.0,0.0,182.88,185.0,38.25,56.875,52.8125,98.8125,5.25,6.875,31.75,26.8125,0.0,180.34,195.58,185.0,1,0
686.0,4,133.5,69.0,153.0,111.5,61.0,3.0,2.0,53.5,0.0,177.8,145.0,47.75,57.0625,74.75,64.9375,5.25,9.4375,36.0625,48.375,2.0,182.88,190.5,155.0,1,0
687.0,4,58.0,57.6105957,70.375,57.35763073,41.625,5.75,3.162266731,44.0,0.0,167.64,145.0,51.28027344,67.8203125,55.57910156,72.38476563,4.77734375,5.979492188,45.70996094,60.59375,3.0,172.72,170.18,145.0,1,0
688.0,9,42.609375,61.546875,79.8515625,75.4453125,49.671875,7.5625,7.03125,20.203125,4.0,185.42,205.0,44.375,14.5,93.875,37.25,5.875,2.0,9.125,6.5,4.0,193.04,208.28,265.0,1,0
689.0,8,168.0625,138.4609375,261.3320313,165.2773438,114.40625,13.94140625,11.0703125,119.2890625,2.0,185.42,185.0,118.3125,86.375,165.6875,103.125,43.625,10.0,65.5625,45.625,1.0,185.42,190.5,205.0,1,0
690.0,7,121.375,79.5,149.8125,92.24804688,39.5625,26.0,15.53613281,42.5,0.0,180.34,205.0,10.8125,12.4375,13.0625,23.6875,0.25,1.0625,3.8125,2.1875,3.0,182.88,187.96,185.0,1,0
691.0,8,127.2274513,224.6593227,131.9021873,232.3482857,170.4367714,18.57778931,9.211576462,205.421629,11.0,187.96,185.0,182.34375,165.78125,245.53125,177.9375,15.640625,25.421875,129.515625,138.75,1.0,180.34,182.88,235.0,1,0
692.0,4,88.0625,101.0,122.0,239.0,77.5,10.875,8.449584961,99.0,0.0,172.72,145.0,55.52710533,69.21875,80.30160562,99.09472656,3.65625,10.75,53.0,30.421875,0.0,165.1,175.26,135.0,1,0
693.0,9,218.0,178.0,233.0,183.0,120.0,36.0,24.0,165.0,1.0,190.5,265.0,89.80042139,88.91439553,98.06110372,102.3224396,14.87911542,17.37933741,81.27561276,74.15283552,9.0,190.5,195.58,240.0,1,0
694.0,3,55.25,51.5,71.80078125,60.875,32.0,11.71875,7.0,38.875,0.0,165.1,135.0,53.0,55.0,65.0,72.0,4.0,4.0,52.0,51.0,0.0,172.72,172.72,135.0,1,0
695.0,5,59.0,91.5,95.0,175.0,63.0,21.0,16.0,54.5,0.0,175.26,155.0,102.5,79.0,143.5,85.0,32.0,8.0,91.0,76.0,0.0,175.26,177.8,155.0,1,0
696.0,6,67.5,66.8125,94.53125,92.0,52.453125,2.609375,2.0,29.5,0.0,185.42,170.0,87.5,56.875,102.0,89.0,3.65625,3.625,69.21875,31.62890625,0.0,185.42,190.5,170.0,1,0
697.0,3,2.5,11.5,3.5,20.0,8.0,2.0,2.0,1.5,0.0,172.72,135.0,60.0,58.25,123.5,78.0,3.5,13.25,36.0,50.5,0.0,170.18,177.8,135.0,1,0
698.0,1,135.5,106.25,182.0,132.5,80.25,17.25,9.75,96.25,0.0,154.94,115.0,76.25,53.0,106.25,100.0,11.75,10.5,48.25,39.0,0.0,165.1,165.1,115.0,0,0
699.0,5,65.0,69.0,94.53125,91.0,42.5,5.59375,3.5,42.0,0.0,185.42,155.0,31.0,15.0,53.0,16.0,7.0,1.0,22.0,13.0,1.0,182.88,182.88,155.0,1,0
700.0,3,46.875,36.6875,60.8125,50.625,20.375,12.9375,7.625,17.4375,0.0,167.64,135.0,230.0,89.0,269.0,133.0,17.0,1.0,202.0,86.0,0.0,170.18,177.8,135.0,1,0
701.0,4,49.62792969,48.375,68.87304688,68.21386719,38.35546875,8.669921875,6.161132813,36.01269531,0.0,177.8,155.0,152.6538277,155.0361176,161.0106964,167.1663132,10.65740204,13.29907227,145.5875435,151.7718735,4.0,175.26,180.34,145.0,1,0
702.0,5,82.50476074,89.29089355,96.82141113,101.0803223,71.85876465,11.87402344,3.942626953,83.82006836,4.0,175.26,155.0,60.0,53.0,64.0,53.5,5.0,5.0,54.0,51.5,1.0,180.34,193.04,155.0,1,0
703.0,1,170.0,166.5,207.5,189.5,123.5,33.5,18.5,152.5,0.0,165.1,125.0,100.6875,120.03125,128.28125,132.5625,2.46875,5.9375,83.0,105.75,0.0,162.56,160.02,115.0,0,0
704.0,6,160.1704102,156.7578125,164.0092773,160.5102539,122.8261719,23.32910156,15.46142578,146.362793,6.0,182.88,170.0,152.972517,110.9361362,166.041441,120.1073341,12.1060524,8.399179459,141.5251923,103.8821526,5.0,190.5,203.2,170.0,1,0
705.0,4,171.3345853,98.33607858,176.082073,101.3561184,75.43092909,6.626168251,3.073273391,93.37801513,6.0,175.26,145.0,109.0,89.9375,115.25,94.125,11.5625,8.25,93.75,86.0,1.0,167.64,177.8,145.0,1,0
706.0,5,80.0,174.0,139.0,239.0,152.0,18.0,13.0,90.0,0.0,177.8,155.0,9.0,51.0,16.0,158.0,0.0,0.0,1.0,2.0,0.0,177.8,180.34,155.0,1,0
707.0,5,42.5,45.5,64.0,55.5,28.0,12.5,10.0,18.5,0.0,177.8,155.0,82.34375,86.46875,86.625,98.28125,19.125,11.28125,76.0,72.3125,1.0,185.42,190.5,155.0,1,0
708.0,5,31.25,42.0,43.70202446,74.25,28.0,6.447265625,4.75,11.65625,0.0,170.18,145.0,85.75,71.03125,93.875,98.82407397,29.0,7.0,65.40625,43.25,0.0,177.8,182.88,145.0,1,0
709.0,6,56.375,67.4375,71.25,86.5,45.0625,6.5,4.75,54.4375,2.0,180.34,170.0,24.0,37.0,107.0,103.0,4.0,0.0,3.0,7.0,0.0,185.42,193.04,185.0,1,0
710.0,8,119.6484375,136.828125,124.6132813,138.7460938,114.8261719,14.43164063,10.8046875,132.265625,4.0,190.5,230.0,89.99609375,82.19140625,117.6210938,92.75,7.4609375,6.6484375,51.12109375,67.2734375,2.0,187.96,193.04,205.0,1,0
711.0,8,158.875,78.4296875,191.375,84.8984375,57.6953125,9.3046875,4.765625,65.7265625,3.0,195.58,205.0,77.07666016,40.06152344,96.50585938,60.63671875,11.39599609,9.752197266,43.26879883,30.75292969,4.0,193.04,213.36,205.0,1,0
712.0,9,62.0,116.0,78.0,141.0,111.0,2.0,1.5,80.5,0.0,190.5,205.0,40.0,103.0,46.1875,113.75,6.125,29.75,30.3125,83.3125,2.0,187.96,185.42,230.0,1,0
713.0,2,16.0,28.0,18.0,46.0,24.0,2.0,2.0,25.0,0.0,170.18,125.0,93.5,67.0,100.5,76.0,9.0,6.5,61.5,36.5,0.0,172.72,182.88,125.0,1,0
714.0,5,105.0,127.0,148.0,178.0,100.0,15.0,9.0,115.0,0.0,167.64,155.0,110.5,116.5,113.5,119.0,9.5,13.0,105.0,105.5,0.0,190.5,193.04,155.0,1,0
715.0,7,33.078125,23.734375,51.453125,34.9375,21.5,1.453125,0.671875,13.921875,3.0,190.5,185.0,22.3125,46.15625,50.578125,97.90625,1.5,3.71875,8.828125,10.703125,2.0,190.5,203.2,185.0,1,0
716.0,4,97.53869629,53.25408936,239.2280273,92.33428955,48.32507324,3.873535156,2.725097656,37.60217285,2.0,177.8,145.0,40.5,24.75,87.0,30.125,1.0,0.75,20.875,21.25,1.0,172.72,177.8,145.0,1,0
717.0,3,232.6391085,244.3242777,233.4293257,254.3146535,193.035239,24.82068196,15.37345073,231.4168528,4.0,167.64,135.0,81.9375,54.59375,86.0625,59.8125,9.90625,9.21875,76.0625,51.90625,3.0,180.34,177.8,135.0,1,0
718.0,4,168.0,187.0,186.0,190.0,149.0,22.0,11.0,171.0,0.0,170.18,155.0,111.3125,111.03125,163.34375,125.03125,12.28125,12.65625,82.28125,108.0,0.0,170.18,177.8,145.0,1,0
